LOCAL FILE,GITHUB DESTINATION,ACTION,REASON,MODE,LOCAL GIT BLOB,GITHUB MAIN BLOB,BYTES
intelligence/validation/stage18/workspace_diff.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,429f5efb696afacfc85fa6979f1f2c14afcf53f8,,6542
notebooks/README.md,notebooks/README.md,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,bc107a45d27bca98c7287198446665e44bf047a8,bc107a45d27bca98c7287198446665e44bf047a8,5166
notebooks/Unified_Dashboard_Graph_Analysis.ipynb,notebooks/Unified_Dashboard_Graph_Analysis.ipynb,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,a033bfce90cef8b31d37098cd76377f117823b43,a033bfce90cef8b31d37098cd76377f117823b43,73489
notebooks/requirements.txt,notebooks/requirements.txt,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,4f2895973fd42406f43c628379769143323426dd,4f2895973fd42406f43c628379769143323426dd,1571
platform_core/__init__.py,platform_core/__init__.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,4aa85fb62ed27a3fa6da74964f93f5979237ba40,4aa85fb62ed27a3fa6da74964f93f5979237ba40,407
platform_core/abu_dhabi_report.py,platform_core/abu_dhabi_report.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,5d0edcc8fd8e77558db772452ca1f1fc8a9b5b64,5d0edcc8fd8e77558db772452ca1f1fc8a9b5b64,18384
platform_core/ai_facts.py,platform_core/ai_facts.py,ADD,"Shared Stage 18 trusted-fact adapter, safe serving boundary or native AI UI.",SOURCE,2d06841257e04a9e9b169ad8ab935268b46468a7,,4743
platform_core/ai_service.py,platform_core/ai_service.py,ADD,"Shared Stage 18 trusted-fact adapter, safe serving boundary or native AI UI.",SOURCE,174680a59d23c7d441c5e421d0d332ed00ef5d34,,4344
platform_core/ai_ui.py,platform_core/ai_ui.py,ADD,"Retain Stage 18 UI, require portable production read gate, show exact unavailable text and actual completion timestamp.",SOURCE,69c6cff29595dbec3aeaaa7519fe04d603dfbe03,,5233
platform_core/assets/truestates_logo.png,platform_core/assets/truestates_logo.png,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,1ad4997e6938d574c082102564d4db9f4e8f8724,1ad4997e6938d574c082102564d4db9f4e8f8724,7821
platform_core/chart_theme.py,platform_core/chart_theme.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,031d02aa885fa160f5863bc94603f29dc86e34d7,031d02aa885fa160f5863bc94603f29dc86e34d7,4128
platform_core/combined_report.py,platform_core/combined_report.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,cf5e16ab9dc584f76f95e80114964b77e59437d7,cf5e16ab9dc584f76f95e80114964b77e59437d7,6751
platform_core/components.py,platform_core/components.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,efcb147825e758e4e7899385946370b660e9fef4,efcb147825e758e4e7899385946370b660e9fef4,14904
platform_core/config.py,platform_core/config.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,e8be996957e97f9b19d54fa09648694fb0838c91,e8be996957e97f9b19d54fa09648694fb0838c91,16745
platform_core/design_system.py,platform_core/design_system.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,e53be0fc87e9c1b3ac2d1b74c029fe28ff569a79,e53be0fc87e9c1b3ac2d1b74c029fe28ff569a79,47496
platform_core/dubai_report.py,platform_core/dubai_report.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,8e20e483e7c8537fff965da7d49f3934c5b6738c,8e20e483e7c8537fff965da7d49f3934c5b6738c,29096
platform_core/forecast_report.py,platform_core/forecast_report.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,679f63782b771e1bec2495c80a28181161bc54ab,679f63782b771e1bec2495c80a28181161bc54ab,16572
platform_core/memory.py,platform_core/memory.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,e9fed700c2b3de2d70a1959681f6a931c0522f6f,e9fed700c2b3de2d70a1959681f6a931c0522f6f,6106
platform_core/navigation.py,platform_core/navigation.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,ae752d4cc6be04d65fb39196d14a06d6f3b4e297,ae752d4cc6be04d65fb39196d14a06d6f3b4e297,9783
platform_core/pdf_report.py,platform_core/pdf_report.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,3381448f17b4310440e68cb90bea68ed9e988e8c,3381448f17b4310440e68cb90bea68ed9e988e8c,20284
platform_core/rak_report.py,platform_core/rak_report.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,8808807c76ef0a0e564a63d802963cd063fe0cd6,8808807c76ef0a0e564a63d802963cd063fe0cd6,23586
platform_core/region_bridge.py,platform_core/region_bridge.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,57c76a60bbb8fde164adf5685f1cfd5d703eb6ab,57c76a60bbb8fde164adf5685f1cfd5d703eb6ab,6358
platform_core/runtime.py,platform_core/runtime.py,MODIFY,Apply only the Stage 18 integration delta; keep GitHub branding and other existing behavior.,SOURCE,52434c527041a175509f712b45c96880f4aa96e9,eb3c2095293deee8d3e6345f3007c5f1f28fa6a8,5351
platform_core/sharjah_report.py,platform_core/sharjah_report.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,8a09fb38a3f50c9438b74b15a73c7b61ce55d351,8a09fb38a3f50c9438b74b15a73c7b61ce55d351,15774
platform_pages/__init__.py,platform_pages/__init__.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,307c5ac55895307b629ce964e4e4b7d4a98fbbf5,307c5ac55895307b629ce964e4e4b7d4a98fbbf5,65
platform_pages/about.py,platform_pages/about.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,750e5d3f7bdcd4fb1b1cf667c44490fd81addfab,750e5d3f7bdcd4fb1b1cf667c44490fd81addfab,5475
platform_pages/area.py,platform_pages/area.py,MODIFY,Apply only the Stage 18 integration delta; keep GitHub branding and other existing behavior.,SOURCE,286fae92ad373efd162e9add20b5aed4d6639bfb,e5beae4f73f08a0ac3d8788b792d5c2a0012f61a,6006
platform_pages/explore.py,platform_pages/explore.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,20515d1ca1a095f3ad2486f14604d21b07ec2915,20515d1ca1a095f3ad2486f14604d21b07ec2915,5882
platform_pages/forecast.py,platform_pages/forecast.py,MODIFY,Apply only the Stage 18 integration delta; keep GitHub branding and other existing behavior.,SOURCE,e3aced096f4dfab843d5348f4cb9f8a597d624c7,6cbf51c85557bec65777bade0994167929dcd186,3037
platform_pages/overview.py,platform_pages/overview.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,b725768ec4bc72ed71bb805e471e9e010eedcadb,b725768ec4bc72ed71bb805e471e9e010eedcadb,6334
platform_pages/region_abu_dhabi.py,platform_pages/region_abu_dhabi.py,MODIFY,Apply only the Stage 18 integration delta; keep GitHub branding and other existing behavior.,SOURCE,d3b7324213a1abe4c1251ac9523f6a191ec974c8,36f6114bd72e85158db93eb52e8c8b9ef6572d08,5048
platform_pages/region_dubai.py,platform_pages/region_dubai.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,897e74352a3c3b77d11ac1b100dd052ca170e42c,897e74352a3c3b77d11ac1b100dd052ca170e42c,2446
platform_pages/region_experimental.py,platform_pages/region_experimental.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,05569994c41a6d1b6babf47c8a83a2a3abed3487,05569994c41a6d1b6babf47c8a83a2a3abed3487,14189
platform_pages/region_rak.py,platform_pages/region_rak.py,MODIFY,Apply only the Stage 18 integration delta; keep GitHub branding and other existing behavior.,SOURCE,5ac848315860567597956cf6bf049b085b58b3f1,41f358e34c024ed5f4d037d51b037a5316aec539,1933
platform_pages/region_sharjah.py,platform_pages/region_sharjah.py,MODIFY,Apply only the Stage 18 integration delta; keep GitHub branding and other existing behavior.,SOURCE,2700e3340346d36ad77dfc472511f20f88903a92,b0b27555312d7ce3aa783fc8cbc0e07395cf5a87,2340
platform_pages/report.py,platform_pages/report.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,8bee55e762eb6f4fee25b165b70790b68244d37c,8bee55e762eb6f4fee25b165b70790b68244d37c,18096
regions/.DS_Store,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,59749c0c8b583c312b9b498869cedd4bf4cd820c,,6148
regions/README.txt,regions/README.txt,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,580ac8ab1bf9f18d95fcfa9c2dd567ff1663878b,580ac8ab1bf9f18d95fcfa9c2dd567ff1663878b,57
regions/abu_dhabi/.DS_Store,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,14c7a0ede45bc2183c34a667a0ecd53966409527,,6148
regions/abu_dhabi/Abu_Dhabi_Real_Estate_Market_Analysis (4).ipynb,regions/abu_dhabi/Abu_Dhabi_Real_Estate_Market_Analysis (4).ipynb,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,9f8026e3cee60fcd875a85aa0fa2993cf3e46b99,9f8026e3cee60fcd875a85aa0fa2993cf3e46b99,2286345
regions/abu_dhabi/Abu_Dhabi_Sales_Cleaned (1).csv,regions/abu_dhabi/Abu_Dhabi_Sales_Cleaned (1).csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,1b99a4c662a184c182b022dfa6b4acd52b799381,1b99a4c662a184c182b022dfa6b4acd52b799381,17489850
regions/abu_dhabi/README.md,regions/abu_dhabi/README.md,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,e996282e3b67006ad0d8a1cb8dced4685e90470b,e996282e3b67006ad0d8a1cb8dced4685e90470b,3100
regions/abu_dhabi/app.py,regions/abu_dhabi/app.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,df781bfb672808f5c711e0e46796ff1bcd991fd0,df781bfb672808f5c711e0e46796ff1bcd991fd0,60564
regions/abu_dhabi/charts/__init__.py,regions/abu_dhabi/charts/__init__.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,d5f6ee43c494f856bb7dcd51bea2cc6836ba71bc,d5f6ee43c494f856bb7dcd51bea2cc6836ba71bc,19
regions/abu_dhabi/charts/plotly_charts.py,regions/abu_dhabi/charts/plotly_charts.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,6a4f4de1d9c7c4dd4f97041bf949a639b450710d,6a4f4de1d9c7c4dd4f97041bf949a639b450710d,52197
regions/abu_dhabi/components/__init__.py,regions/abu_dhabi/components/__init__.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,d5f6ee43c494f856bb7dcd51bea2cc6836ba71bc,d5f6ee43c494f856bb7dcd51bea2cc6836ba71bc,19
regions/abu_dhabi/components/ui_components.py,regions/abu_dhabi/components/ui_components.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,e01eeb712465180a0f5341b00b49219f0273fc22,e01eeb712465180a0f5341b00b49219f0273fc22,8781
regions/abu_dhabi/config/__init__.py,regions/abu_dhabi/config/__init__.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,d5f6ee43c494f856bb7dcd51bea2cc6836ba71bc,d5f6ee43c494f856bb7dcd51bea2cc6836ba71bc,19
regions/abu_dhabi/config/settings.py,regions/abu_dhabi/config/settings.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,d0214bfd03bc6c6b96e1b81916b840c619302a8a,d0214bfd03bc6c6b96e1b81916b840c619302a8a,1686
regions/abu_dhabi/deployment_guide.md,regions/abu_dhabi/deployment_guide.md,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,858f713f6c3ec8b6f4687e37a2b2629d10fac7bb,858f713f6c3ec8b6f4687e37a2b2629d10fac7bb,2845
regions/abu_dhabi/requirements.txt,regions/abu_dhabi/requirements.txt,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,3a22ff14e49e1d40231141d0d33d5d5df6556dc5,3a22ff14e49e1d40231141d0d33d5d5df6556dc5,136
regions/abu_dhabi/styles/__init__.py,regions/abu_dhabi/styles/__init__.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,d5f6ee43c494f856bb7dcd51bea2cc6836ba71bc,d5f6ee43c494f856bb7dcd51bea2cc6836ba71bc,19
regions/abu_dhabi/styles/theme.py,regions/abu_dhabi/styles/theme.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,fa63ac0adc25c41d2e7749d4afd20aacff1942ab,fa63ac0adc25c41d2e7749d4afd20aacff1942ab,40093
regions/abu_dhabi/utils/__init__.py,regions/abu_dhabi/utils/__init__.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,d5f6ee43c494f856bb7dcd51bea2cc6836ba71bc,d5f6ee43c494f856bb7dcd51bea2cc6836ba71bc,19
regions/abu_dhabi/utils/data_loader.py,regions/abu_dhabi/utils/data_loader.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,3814e8ceff50da7ee45c673f315339cbf64d72e7,3814e8ceff50da7ee45c673f315339cbf64d72e7,6269
regions/dubai/.DS_Store,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e2dffb562f82102463ac75b71fd1376238ec78d9,,6148
regions/dubai/2024_preditions_forcast.csv,regions/dubai/2024_preditions_forcast.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,0954f72a7803c5c81dff31090b4c44e78c3e4703,0954f72a7803c5c81dff31090b4c44e78c3e4703,11469
regions/dubai/All_model_output.xlsx,regions/dubai/All_model_output.xlsx,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,bff53914251652f56969156d641f4115d9569e6b,bff53914251652f56969156d641f4115d9569e6b,137438
regions/dubai/Area_name_output.xlsx,regions/dubai/Area_name_output.xlsx,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,53734b4e650a1bf8f3c0bf8a2845d9748cc91d35,53734b4e650a1bf8f3c0bf8a2845d9748cc91d35,45805
regions/dubai/Associations_correlation.png,regions/dubai/Associations_correlation.png,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,53bfd07c8a2bb477fff0c8766382331a8f24ff2e,53bfd07c8a2bb477fff0c8766382331a8f24ff2e,674026
regions/dubai/FC_st.py,regions/dubai/FC_st.py,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,109f2331299a70b184a3ba6a41a3681edbdad5b4,109f2331299a70b184a3ba6a41a3681edbdad5b4,22451
regions/dubai/Model_performance.xlsx,regions/dubai/Model_performance.xlsx,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,15016522d74d8d76b4647bd99ac227d617ce6cb4,15016522d74d8d76b4647bd99ac227d617ce6cb4,13783
regions/dubai/Over_all_output.xlsx,regions/dubai/Over_all_output.xlsx,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,7c740edc17f54b1b0beea194a9867fa0581679dd,7c740edc17f54b1b0beea194a9867fa0581679dd,16182
regions/dubai/Raw Data_boxplot.png,regions/dubai/Raw Data_boxplot.png,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,8b54ecc94332789cc825e01cb679eb319165a1ab,8b54ecc94332789cc825e01cb679eb319165a1ab,43898
regions/dubai/Raw Data_boxplot_area.png,regions/dubai/Raw Data_boxplot_area.png,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,3d4a733de2c670665b15f21e3abb698baa50817f,3d4a733de2c670665b15f21e3abb698baa50817f,39809
regions/dubai/Required updats/.gitignore,regions/dubai/Required updats/.gitignore,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,a6c57f5fb2ffba0a6af4278619c2983394d237cc,a6c57f5fb2ffba0a6af4278619c2983394d237cc,7
regions/dubai/Required updats/Test_notebook.ipynb,regions/dubai/Required updats/Test_notebook.ipynb,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,b64af322ae3b681e592dcf9b4e2e2ec957a6cb90,b64af322ae3b681e592dcf9b4e2e2ec957a6cb90,9341
regions/dubai/Required updats/latest_updated_dubai_pusle_data.parquet,regions/dubai/Required updats/latest_updated_dubai_pusle_data.parquet,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,f44beb25e48f84a2e5ce51e3cd0512189b0c0f24,f44beb25e48f84a2e5ce51e3cd0512189b0c0f24,32716864
regions/dubai/Required updats/recent_sales.csv,regions/dubai/Required updats/recent_sales.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,364520bc12edb943b1cebda854639e7f4cb44339,364520bc12edb943b1cebda854639e7f4cb44339,17690216
regions/dubai/V2-column_value_counts_with_avg_price.xlsx,regions/dubai/V2-column_value_counts_with_avg_price.xlsx,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,3bff0e83ecea04f78b62d76ed107de25d095c895,3bff0e83ecea04f78b62d76ed107de25d095c895,317333
regions/dubai/V2_Model_metrics.xlsx,regions/dubai/V2_Model_metrics.xlsx,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,949de614839068b889c212a08c723b89e22d75c3,949de614839068b889c212a08c723b89e22d75c3,8816
regions/dubai/V2_Notes.xlsx,regions/dubai/V2_Notes.xlsx,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,9fe861eed1d7e31e3b89c1b96bcef29b10379b9f,9fe861eed1d7e31e3b89c1b96bcef29b10379b9f,5148
regions/dubai/V2_area_wise outputs.xlsx,regions/dubai/V2_area_wise outputs.xlsx,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,3cdc717e6110c042e273b9e177e291b8da802db8,3cdc717e6110c042e273b9e177e291b8da802db8,227243
regions/dubai/V2_area_wise_value_counts.xlsx,regions/dubai/V2_area_wise_value_counts.xlsx,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,8efe4d88e20dd46f39a1ca5e6ca113c1ca905433,8efe4d88e20dd46f39a1ca5e6ca113c1ca905433,2032336
regions/dubai/V2_data_summary.xlsx,regions/dubai/V2_data_summary.xlsx,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,6095908c517955e96f8585c2696dc235090d0890,6095908c517955e96f8585c2696dc235090d0890,8326
regions/dubai/V2_drop_features.png,regions/dubai/V2_drop_features.png,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,dea1029637891aef555614776160d297579a0117,dea1029637891aef555614776160d297579a0117,8967
regions/dubai/V2_high_correlated.png,regions/dubai/V2_high_correlated.png,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,516ab96286ce311ed3fcbdaf2ecb9c5558d93c40,516ab96286ce311ed3fcbdaf2ecb9c5558d93c40,132844
regions/dubai/actual_worth_boxplot.html,regions/dubai/actual_worth_boxplot.html,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,588628671494a501b4cf48583950a30677117686,588628671494a501b4cf48583950a30677117686,9226049
regions/dubai/all_areas_actual_vs_predicted.csv,regions/dubai/all_areas_actual_vs_predicted.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,24474357ded9c47995fe950288e8838d4107e1e8,24474357ded9c47995fe950288e8838d4107e1e8,157304
regions/dubai/all_areas_forecast.csv,regions/dubai/all_areas_forecast.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,1c2ebb9571fdf6a764bda1958a838d6b46178409,1c2ebb9571fdf6a764bda1958a838d6b46178409,10741
regions/dubai/all_areas_metrics.csv,regions/dubai/all_areas_metrics.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,e9bfbb946312563e1b9f9cf977e8423b86860d3c,e9bfbb946312563e1b9f9cf977e8423b86860d3c,11204
regions/dubai/all_model_output_seperate.xlsx,regions/dubai/all_model_output_seperate.xlsx,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,6b4c90f4be670100ffe0aeb53efd0cc3d1bff410,6b4c90f4be670100ffe0aeb53efd0cc3d1bff410,9514
regions/dubai/all_model_summaries.csv,regions/dubai/all_model_summaries.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,e4c2b065987778a203e86a9a8452af1c4a3d9b9e,e4c2b065987778a203e86a9a8452af1c4a3d9b9e,81931
regions/dubai/all_values_area_data.csv,regions/dubai/all_values_area_data.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,e9e5a1d92a48e1316463941a8602b6030862d021,e9e5a1d92a48e1316463941a8602b6030862d021,59370
regions/dubai/all_values_area_data_test.csv,regions/dubai/all_values_area_data_test.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,67c6aab25dbbbe8eb2e429ab5039d6e25cfc73c7,67c6aab25dbbbe8eb2e429ab5039d6e25cfc73c7,58912
regions/dubai/area_feature_importances.csv,regions/dubai/area_feature_importances.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,b188245e20bf8ed42674b6ded43ddbeacdeae637,b188245e20bf8ed42674b6ded43ddbeacdeae637,3209
regions/dubai/area_test_metrics.csv,regions/dubai/area_test_metrics.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,5098bfb5b363c58ce81a49b34d59c3068b3e25ed,5098bfb5b363c58ce81a49b34d59c3068b3e25ed,1486
regions/dubai/area_train_metrics.csv,regions/dubai/area_train_metrics.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,9c67a57b9a14c11097ad652e0fc90690cacc420f,9c67a57b9a14c11097ad652e0fc90690cacc420f,1371
regions/dubai/arima_areas_growth_6M.csv,regions/dubai/arima_areas_growth_6M.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,30bb4eb5395b3dc276cd0737c79493cc209de92f,30bb4eb5395b3dc276cd0737c79493cc209de92f,30424
regions/dubai/arima_fitted_metrics_all_areas.csv,regions/dubai/arima_fitted_metrics_all_areas.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,3257e520ca38ed881df8cd03d274aa809049f761,3257e520ca38ed881df8cd03d274aa809049f761,1329
regions/dubai/arima_forecast_df_quarterly.csv,regions/dubai/arima_forecast_df_quarterly.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,291428766d38fb04701fbf7deaf05b933ef8073e,291428766d38fb04701fbf7deaf05b933ef8073e,45056
regions/dubai/arima_forecast_df_quarterly_forecast.csv,regions/dubai/arima_forecast_df_quarterly_forecast.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,1899a481c54e491b5b4d421c2f8ca88c128f043b,1899a481c54e491b5b4d421c2f8ca88c128f043b,19740
regions/dubai/arima_forecast_quarterly_all_areas.csv,regions/dubai/arima_forecast_quarterly_all_areas.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,9ecedc82af93890ea7af7164a16ef4c309909d3d,9ecedc82af93890ea7af7164a16ef4c309909d3d,65650
regions/dubai/average_meter_sale_price_comparison_data_model.html,regions/dubai/average_meter_sale_price_comparison_data_model.html,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,72a11176271882a45464c7009e4db5357f82da2d,72a11176271882a45464c7009e4db5357f82da2d,4569239
regions/dubai/bin_df_Procedure_area_manual_xyz.xlsx,regions/dubai/bin_df_Procedure_area_manual_xyz.xlsx,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,6416bef60c61c6ae76035ea7f8c76b055f407fe4,6416bef60c61c6ae76035ea7f8c76b055f407fe4,8783
regions/dubai/bin_df_manual.xlsx,regions/dubai/bin_df_manual.xlsx,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,e99e74b89fe55e9c061778bf98b80b947c26053e,e99e74b89fe55e9c061778bf98b80b947c26053e,8802
regions/dubai/boxplot_meter_sale_price_raw.png,regions/dubai/boxplot_meter_sale_price_raw.png,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,296fc4a07b4794b2abff96359d23d9c54c907e64,296fc4a07b4794b2abff96359d23d9c54c907e64,39015
regions/dubai/boxplot_procedure_area_raw.png,regions/dubai/boxplot_procedure_area_raw.png,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,c166eefc972a166f60c3180aff9bc71512fa52da,c166eefc972a166f60c3180aff9bc71512fa52da,35899
regions/dubai/combined_median_trends.csv,regions/dubai/combined_median_trends.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,9d1b3b3e95dbf0ed01cd6063830b94f3b06be0b3,9d1b3b3e95dbf0ed01cd6063830b94f3b06be0b3,16717
regions/dubai/combined_metrics.csv,regions/dubai/combined_metrics.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,158f6697337dde3a0de4afad6d520b34cfbae18f,158f6697337dde3a0de4afad6d520b34cfbae18f,7466
regions/dubai/combined_model_forecast.csv,regions/dubai/combined_model_forecast.csv,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,c7f6be82b0d31cc6ddb4c4212643bee7425bb145,c7f6be82b0d31cc6ddb4c4212643bee7425bb145,117107
regions/dubai/data_summary.xlsx,regions/dubai/data_summary.xlsx,EXCLUDE,Retain current GitHub main file unchanged; do not upload a local replacement.,RETAIN_MAIN,22dbf3c0fbc0af042fe95e760d4b35a5785dd75d,22dbf3c0fbc0af042fe95e760d4b35a5785dd75d,7124
