,area_name_en,meter_sale_price,instance_date
18033,Al Khairan First,26813.33,2023-01-24
18034,Al Khairan First,24051.17,2022-12-05
18035,Al Khairan First,20240.59,2023-01-27
18036,Al Khairan First,21734.78,2023-01-18
18037,Al Khairan First,21280.68,2022-12-30
18038,Al Khairan First,23803.19,2023-03-16
18039,Al Khairan First,30225.75,2025-05-20
18040,Al Khairan First,26011.98,2023-01-20
18041,Al Khairan First,28792.32,2023-01-18
18042,Al Khairan First,24358.01,2022-12-29
18043,Al Khairan First,21119.49,2023-01-13
18044,Al Khairan First,24305.73,2023-01-18
18045,Al Khairan First,24442.91,2023-01-27
18046,Jabal Ali First,13129.41,2023-03-22
18047,Jabal Ali First,13397.36,2023-04-05
18048,Al Barsha South Fourth,13258.66,2024-03-11
18049,Al Barsha South Fourth,13848.65,2024-01-26
18050,Al Barsha South Fourth,15396.9,2024-08-07
18051,Al Barsha South Fourth,15609.71,2025-06-30
18052,Al Thanyah Fifth,29478.28,2024-08-14
18053,Al Thanyah Fifth,25570.43,2025-03-28
18054,Al Thanyah Fifth,29529.68,2025-08-05
18055,Al Thanyah Fifth,29838.09,2024-10-21
18056,Al Thanyah Fifth,29735.29,2025-01-28
18057,Al Thanyah Fifth,26079.88,2024-10-09
18058,Al Thanyah Fifth,25984.25,2024-10-24
18059,Al Thanyah Fifth,25402.74,2025-08-07
18060,Al Thanyah Fifth,27002.29,2025-05-05
18061,Al Thanyah Fifth,30066.52,2025-02-27
18062,Al Thanyah Fifth,27913.36,2025-04-22
18063,Al Thanyah Fifth,30210.75,2025-08-05
18064,Wadi Al Safa 5,10474.2,2025-02-24
18065,Wadi Al Safa 5,10452.59,2025-02-26
18066,Wadi Al Safa 5,10556.75,2024-10-29
18067,Wadi Al Safa 5,13594.73,2024-11-06
18068,Wadi Al Safa 5,10677.78,2024-11-01
18069,Madinat Al Mataar,20834.6,2025-04-03
18070,Madinat Al Mataar,19877.94,2025-05-29
18071,Madinat Al Mataar,15540.94,2025-04-28
18072,Madinat Al Mataar,22602.32,2025-06-02
18073,Madinat Al Mataar,27623.92,2025-08-01
18074,Madinat Al Mataar,27451.75,2025-06-13
18075,Madinat Al Mataar,27722.42,2025-06-03
18076,Madinat Al Mataar,27482.91,2025-06-09
18077,Al Barsha South Fourth,16506.21,2025-08-14
18078,Al Barsha South Fourth,25879.89,2025-08-20
18079,Al Barsha South Fourth,25249.1,2025-06-19
18080,Al Barsha South Fourth,20885.79,2025-08-25
18081,Burj Khalifa,15140.89,2025-02-21
18082,Al Barsha South Fourth,11964.42,2023-02-13
18083,Marsa Dubai,20334.85,2023-09-11
18084,Marsa Dubai,11227.73,2025-02-06
18085,Al Warsan First,7111.11,2025-06-03
18086,Marsa Dubai,9169.61,2023-05-04
18087,Marsa Dubai,7663.32,2022-12-27
18088,Al Warsan First,7415.73,2024-09-02
18089,Business Bay,10932.14,2024-02-01
18090,Business Bay,13765.98,2024-04-03
18091,Business Bay,12552.64,2023-12-06
18092,Business Bay,13746.75,2024-05-24
18093,Business Bay,10857.03,2024-04-04
18094,Al Warsan First,4587.16,2023-08-07
18095,Marsa Dubai,26895.07,2023-09-04
18096,Marsa Dubai,29100.53,2024-08-08
18097,Marsa Dubai,16098.16,2023-03-20
18098,Marsa Dubai,22529.4,2023-06-19
18099,Marsa Dubai,22986.92,2025-06-24
18100,Marsa Dubai,22877.07,2024-08-15
18101,Marsa Dubai,25701.64,2025-06-12
18102,Wadi Al Safa 5,8028.29,2023-09-28
18103,Wadi Al Safa 5,5566.23,2024-08-14
18104,Nadd Hessa,5611.67,2024-10-28
18105,Nadd Hessa,6546.79,2022-11-21
18106,Nadd Hessa,6584.6,2025-03-17
18107,Nadd Hessa,9363.3,2024-05-22
18108,Business Bay,17744.29,2022-11-09
18109,Business Bay,22051.2,2024-09-18
18110,Business Bay,15960.7,2024-08-15
18111,Business Bay,18083.35,2022-11-30
18112,Palm Jumeirah,19557.34,2022-12-08
18113,Marsa Dubai,11525.92,2025-04-24
18114,Marsa Dubai,8148.35,2022-12-26
18115,Marsa Dubai,10888.3,2024-12-13
18116,Marsa Dubai,13963.78,2025-03-24
18117,Marsa Dubai,7720.02,2023-07-18
18118,Marsa Dubai,8784.5,2023-01-18
18119,Marsa Dubai,1424.5,2024-12-19
18120,Marsa Dubai,8665.37,2023-08-10
18121,Burj Khalifa,9367.68,2024-12-10
18122,Burj Khalifa,16692.87,2024-12-02
18123,Burj Khalifa,16298.26,2024-10-28
18124,Madinat Al Mataar,10769.63,2024-08-27
18125,Madinat Al Mataar,8914.64,2023-04-06
18126,Madinat Al Mataar,9718.94,2024-03-27
18127,Al Merkadh,18471.87,2023-02-02
18128,Business Bay,15393.81,2023-05-04
18129,Madinat Dubai Almelaheyah,18195.4,2022-10-17
18130,Madinat Dubai Almelaheyah,18231.05,2023-03-06
18131,Madinat Dubai Almelaheyah,20267.94,2022-10-26
18132,Madinat Dubai Almelaheyah,17317.99,2022-10-12
18133,Al Merkadh,18909.69,2023-05-25
18134,Al Merkadh,24017.47,2025-05-01
18135,Al Merkadh,20777.54,2024-08-06
18136,Al Merkadh,16108.31,2023-03-01
18137,Al Merkadh,13882.86,2022-09-27
18138,Al Merkadh,7886.15,2023-03-01
18139,Al Merkadh,23836.23,2024-11-28
18140,Business Bay,19919.55,2024-06-28
18141,Business Bay,20549.09,2024-03-19
18142,Al Barsha South Fourth,8932.48,2023-03-20
18143,Al Barsha South Fourth,21760.87,2025-06-17
18144,Al Barsha South Fourth,8932.48,2023-03-20
18145,Al Barsha South Fifth,11923.46,2023-06-27
18146,Al Barshaa South Third,12223.16,2022-09-07
18147,Al Barshaa South Third,12868.08,2022-09-12
18148,Al Barshaa South Third,13543.14,2024-09-17
18149,Al Barshaa South Third,13317.55,2025-03-11
18150,Al Barshaa South Third,11465.75,2022-11-01
18151,Al Barshaa South Third,12539.52,2023-06-14
18152,Al Barshaa South Third,14393.94,2022-11-04
18153,Al Barshaa South Third,12527.83,2022-11-02
18154,Al Barshaa South Third,12211.88,2022-09-02
18155,Al Barshaa South Third,12252.15,2022-09-23
18156,Al Barshaa South Third,13755.91,2022-09-19
18157,Al Barshaa South Third,12210.96,2022-09-12
18158,Al Barshaa South Third,12894.66,2022-12-20
18159,Al Barshaa South Third,13924.62,2022-12-28
18160,Burj Khalifa,23722.98,2023-08-03
18161,Burj Khalifa,23792.97,2023-01-05
18162,Burj Khalifa,23791.36,2022-12-21
18163,Burj Khalifa,26054.73,2023-01-12
18164,Burj Khalifa,26434.29,2023-01-02
18165,Burj Khalifa,29019.38,2023-02-13
18166,Burj Khalifa,29602.59,2023-05-15
18167,Burj Khalifa,29116.11,2023-02-28
18168,Jabal Ali First,9728.57,2023-09-15
18169,Jabal Ali First,9353.47,2023-07-31
18170,Al Barshaa South Third,14447.77,2024-01-31
18171,Al Barshaa South Third,10463.77,2023-09-04
18172,Al Barshaa South Third,13822.03,2023-07-17
18173,Al Barshaa South Third,19451.93,2023-07-18
18174,Al Barshaa South Third,19830.25,2023-08-08
18175,Al Barshaa South Third,14645.91,2023-07-14
18176,Al Barshaa South Third,9902.77,2024-01-30
18177,Al Barshaa South Third,16104.29,2025-03-12
18178,Al Barsha South Fourth,13133.83,2023-12-21
18179,Al Barsha South Fourth,13477.31,2023-12-21
18180,Al Barsha South Fourth,18939.39,2024-01-30
18181,Al Barsha South Fourth,13300.08,2023-12-21
18182,Al Barsha South Fourth,14560.05,2024-09-13
18183,Hadaeq Sheikh Mohammed Bin Rashid,21947.15,2023-11-22
18184,Hadaeq Sheikh Mohammed Bin Rashid,25226.27,2023-10-05
18185,Hadaeq Sheikh Mohammed Bin Rashid,20333.16,2023-10-04
18186,Hadaeq Sheikh Mohammed Bin Rashid,20451.86,2023-10-03
18187,Hadaeq Sheikh Mohammed Bin Rashid,25284.57,2023-09-28
18188,Hadaeq Sheikh Mohammed Bin Rashid,20230.28,2023-10-13
18189,Hadaeq Sheikh Mohammed Bin Rashid,22876.09,2023-10-09
18190,Hadaeq Sheikh Mohammed Bin Rashid,22246.96,2023-11-20
18191,Hadaeq Sheikh Mohammed Bin Rashid,23175.46,2023-11-17
18192,Al Barsha South Fourth,11604.52,2023-10-23
18193,Al Barsha South Fourth,11734.62,2023-12-12
18194,Al Barsha South Fourth,9178.99,2023-12-12
18195,Al Barsha South Fourth,11707.77,2023-10-04
18196,Al Barsha South Fourth,11554.02,2024-11-07
18197,Al Barsha South Fourth,11573.35,2023-10-11
18198,Al Barsha South Fourth,9624.64,2025-05-14
18199,Al Barsha South Fourth,11727.91,2023-10-12
18200,Al Barsha South Fourth,10698.54,2025-04-09
18201,Al Barsha South Fourth,18234.97,2023-11-14
18202,Al Barsha South Fourth,15253.51,2023-10-19
18203,Al Barsha South Fourth,18176.76,2023-11-13
18204,Al Barsha South Fourth,15513.54,2023-10-31
18205,Al Barsha South Fourth,19376.39,2024-07-15
18206,Al Barsha South Fourth,19070.16,2023-11-01
18207,Al Barsha South Fourth,14825.63,2023-11-01
18208,Al Barsha South Fourth,15735.17,2023-10-17
18209,Al Barsha South Fourth,17186.86,2023-11-03
18210,Al Barsha South Fourth,15484.89,2023-09-14
18211,Al Barsha South Fourth,15454.02,2023-11-06
18212,Al Barsha South Fourth,18791.76,2024-01-17
18213,Al Barsha South Fourth,19979.43,2023-11-01
18214,Al Barsha South Fourth,14872.3,2023-10-23
18215,Al Barsha South Fourth,15669.23,2024-07-03
18216,Madinat Al Mataar,23004.81,2024-03-14
18217,Madinat Al Mataar,23984.95,2024-04-01
18218,Madinat Al Mataar,21215.64,2024-03-27
18219,Al Barsha South Fourth,9692.27,2024-04-23
18220,Al Barsha South Fourth,18230.82,2024-04-22
18221,Al Barsha South Fourth,11813.81,2024-05-02
18222,Al Barsha South Fourth,12946.77,2024-04-19
18223,Al Barsha South Fourth,18001.22,2024-04-19
18224,Al Barsha South Fourth,15410.48,2024-04-24
18225,Al Barsha South Fourth,12940.64,2024-04-24
18226,Al Barsha South Fourth,16766.85,2024-05-15
18227,Al Barsha South Fourth,12365.95,2024-06-11
18228,Al Barsha South Fourth,12326.79,2024-04-22
18229,Al Barsha South Fourth,15189.17,2024-04-24
18230,Wadi Al Safa 5,10131.12,2024-09-09
18231,Wadi Al Safa 5,10177.55,2024-06-04
18232,Wadi Al Safa 5,13977.07,2024-07-10
18233,Wadi Al Safa 5,15274.95,2024-08-20
18234,Wadi Al Safa 5,14578.45,2024-06-12
18235,Wadi Al Safa 5,12383.49,2024-09-09
18236,Wadi Al Safa 5,11850.09,2024-06-06
18237,Al Barsha South Fourth,16751.03,2025-03-11
18238,Al Barsha South Fourth,18908.76,2025-01-08
18239,Al Barsha South Fourth,18107.22,2025-04-10
18240,Al Barsha South Fourth,16466.16,2025-04-04
18241,Jabal Ali First,22455.64,2025-07-21
18242,Business Bay,27580.84,2025-08-21
18243,Business Bay,28130.75,2025-08-21
18244,Business Bay,31203.82,2025-08-14
18245,Business Bay,29136.17,2025-08-18
18246,Business Bay,30741.79,2025-08-18
18247,Business Bay,27891.45,2025-06-19
18248,Business Bay,31576.15,2025-07-16
18249,Marsa Dubai,17437.5,2024-02-08
18250,Marsa Dubai,15653.09,2024-11-06
18251,Marsa Dubai,11498.38,2022-11-08
18252,Marsa Dubai,21189.59,2025-04-11
18253,Marsa Dubai,16091.16,2024-07-31
18254,Marsa Dubai,12439.92,2024-10-07
18255,Marsa Dubai,11841.45,2025-05-13
18256,Marsa Dubai,8417.51,2025-03-11
18257,Marsa Dubai,13436.71,2024-10-24
18258,Al Warsan First,6000.0,2023-11-07
18259,Palm Jumeirah,21992.04,2023-05-09
18260,Al Thanyah Fifth,20161.29,2025-08-04
18261,Al Warsan First,5206.07,2023-12-05
18262,Marsa Dubai,18496.6,2025-08-15
18263,Marsa Dubai,12779.94,2023-02-14
18264,Al Barsha South Fourth,5775.72,2022-11-30
18265,Nadd Hessa,10468.66,2023-01-26
18266,Nadd Hessa,8094.48,2024-02-09
18267,Nadd Hessa,6568.47,2023-08-17
18268,Al Hebiah Fourth,8214.68,2024-11-05
18269,Marsa Dubai,13104.14,2023-05-23
18270,Marsa Dubai,14229.81,2025-07-03
18271,Nadd Hessa,5984.39,2023-01-27
18272,Nadd Hessa,5627.1,2023-03-24
18273,Al Yelayiss 2,9238.33,2025-04-09
18274,Al Yelayiss 2,8195.73,2022-09-30
18275,Al Yelayiss 2,9228.89,2024-12-25
18276,Al Khairan First,22256.16,2025-08-20
18277,Al Khairan First,20581.82,2023-04-11
18278,Madinat Al Mataar,4014.44,2023-05-11
18279,Madinat Al Mataar,6330.85,2023-09-08
18280,Madinat Al Mataar,6999.69,2024-02-20
18281,Al Hebiah Fourth,8973.34,2022-12-14
18282,Al Hebiah Fourth,12710.52,2024-01-24
18283,Al Hebiah Fourth,10807.89,2022-10-31
18284,Al Khairan First,16796.64,2023-11-06
18285,Al Khairan First,19828.93,2025-05-12
18286,Al Khairan First,15639.25,2022-11-02
18287,Al Khairan First,21563.62,2025-03-28
18288,Al Khairan First,25654.37,2023-10-23
18289,Al Khairan First,18083.18,2025-05-12
18290,Marsa Dubai,30048.49,2023-01-10
18291,Marsa Dubai,28211.47,2024-08-16
18292,Marsa Dubai,32040.18,2023-04-28
18293,Marsa Dubai,21960.59,2023-03-02
18294,Al Khairan First,14222.35,2023-02-08
18295,Al Khairan First,16736.34,2024-03-11
18296,Al Khairan First,17474.24,2024-05-20
18297,Al Khairan First,5796.54,2023-07-20
18298,Al Yelayiss 2,10285.18,2024-10-21
18299,Al Yelayiss 2,14596.9,2024-10-09
18300,Al Yelayiss 2,12892.38,2024-12-20
18301,Al Yelayiss 2,14035.48,2025-05-01
18302,Al Khairan First,17710.38,2024-08-29
18303,Al Khairan First,13594.23,2024-05-06
18304,Al Khairan First,23638.08,2023-10-19
18305,Al Barsha South Fourth,13716.94,2025-05-27
18306,Jabal Ali First,12404.9,2023-06-22
18307,Jabal Ali First,9802.85,2023-11-27
18308,Jabal Ali First,4862.77,2023-01-04
18309,Jabal Ali First,10333.44,2023-10-03
18310,Al Merkadh,15260.12,2024-03-14
18311,Al Merkadh,11711.43,2024-05-10
18312,Al Merkadh,13634.77,2024-02-19
18313,Al Merkadh,15967.88,2024-08-21
18314,Al Merkadh,13812.4,2024-02-16
18315,Al Khairan First,18532.74,2025-01-09
18316,Al Khairan First,20248.04,2025-03-06
18317,Marsa Dubai,28216.82,2023-03-09
18318,Al Barsha South Fourth,12798.63,2023-02-14
18319,Al Barsha South Fourth,13113.01,2025-08-13
18320,Madinat Al Mataar,6615.73,2024-10-28
18321,Business Bay,18754.42,2024-05-16
18322,Business Bay,18944.56,2022-09-28
18323,Business Bay,18202.51,2022-09-14
18324,Business Bay,23422.86,2024-02-06
18325,Business Bay,30328.38,2025-06-17
18326,Business Bay,21782.67,2022-09-14
18327,Al Yelayiss 2,9788.8,2023-01-26
18328,Al Yelayiss 2,14205.82,2025-06-26
18329,Al Yelayiss 2,13266.46,2023-01-25
18330,Al Yelayiss 2,12708.02,2023-01-04
18331,Al Yelayiss 2,12988.0,2023-01-26
18332,Al Yelayiss 2,13414.86,2023-01-17
18333,Al Yelayiss 2,9576.4,2025-05-21
18334,Al Yelayiss 2,13242.67,2023-01-19
18335,Al Yelayiss 2,12959.21,2023-02-13
18336,Al Yelayiss 2,13058.61,2023-02-20
18337,Al Yelayiss 2,14161.35,2023-01-30
18338,Al Barshaa South Third,14731.85,2023-04-17
18339,Al Barshaa South Third,14131.39,2023-05-31
18340,Al Barshaa South Third,14367.0,2023-05-31
18341,Al Barshaa South Third,14626.09,2023-05-15
18342,Al Barshaa South Third,13914.08,2023-04-24
18343,Al Barshaa South Third,15056.31,2023-08-15
18344,Al Barshaa South Third,13466.1,2023-05-18
18345,Al Barshaa South Third,15008.31,2023-05-08
18346,Al Barsha South Fourth,14364.33,2023-04-06
18347,Al Barsha South Fourth,13848.9,2023-03-07
18348,Al Barsha South Fourth,12448.54,2023-03-07
18349,Al Barsha South Fourth,14096.85,2023-10-24
18350,Al Barsha South Fourth,13815.47,2023-08-16
18351,Al Barsha South Fourth,15023.36,2023-07-17
18352,Burj Khalifa,31539.03,2024-05-23
18353,Burj Khalifa,30406.8,2023-10-06
18354,Burj Khalifa,34046.76,2024-04-05
18355,Burj Khalifa,33113.76,2023-08-16
18356,Al Barsha South Fourth,12290.19,2025-06-04
18357,Al Barsha South Fourth,15198.88,2023-08-22
18358,Al Barsha South Fourth,14753.88,2024-04-30
18359,Al Barsha South Fourth,15217.1,2023-11-20
18360,Al Barsha South Fourth,15277.97,2023-09-11
18361,Al Barsha South Fourth,13323.16,2025-04-24
18362,Al Barsha South Fourth,13932.71,2023-09-12
18363,Al Barsha South Fourth,11918.99,2023-12-25
18364,Jabal Ali First,15127.85,2024-08-19
18365,Jabal Ali First,13693.23,2024-08-02
18366,Jabal Ali First,15652.29,2024-11-12
18367,Jabal Ali First,15888.47,2024-08-01
18368,Jabal Ali First,14144.74,2024-08-12
18369,Madinat Dubai Almelaheyah,29601.93,2024-08-28
18370,Madinat Dubai Almelaheyah,28792.91,2024-02-29
18371,Madinat Dubai Almelaheyah,24425.05,2024-02-02
18372,Madinat Dubai Almelaheyah,24198.42,2024-03-01
18373,Madinat Dubai Almelaheyah,30244.27,2024-06-11
18374,Madinat Dubai Almelaheyah,30345.0,2024-02-09
18375,Madinat Dubai Almelaheyah,30622.01,2024-02-01
18376,Madinat Dubai Almelaheyah,27084.8,2024-04-08
18377,Madinat Dubai Almelaheyah,27178.76,2024-02-02
18378,Madinat Dubai Almelaheyah,23833.73,2024-02-02
18379,Madinat Dubai Almelaheyah,27437.16,2024-06-12
18380,Jabal Ali First,17386.43,2025-01-02
18381,Al Barsha South Fourth,5090.36,2024-06-11
18382,Al Barsha South Fourth,13778.6,2024-05-31
18383,Al Khairan First,24124.1,2024-06-17
18384,Al Khairan First,24187.79,2024-06-13
18385,Al Khairan First,24443.11,2024-07-18
18386,Al Khairan First,26516.15,2024-06-14
18387,Al Khairan First,26335.98,2024-06-10
18388,Al Barsha South Fourth,13242.66,2024-11-19
18389,Al Barsha South Fourth,14933.86,2025-02-11
18390,Al Barsha South Fourth,13281.25,2024-11-14
18391,Al Barsha South Fourth,15129.05,2024-11-13
18392,Madinat Dubai Almelaheyah,32496.01,2024-08-19
18393,Wadi Al Safa 5,15365.08,2025-01-17
18394,Wadi Al Safa 5,13394.29,2024-11-18
18395,Wadi Al Safa 5,17110.59,2025-05-12
18396,Hadaeq Sheikh Mohammed Bin Rashid,27626.36,2024-10-03
18397,Hadaeq Sheikh Mohammed Bin Rashid,26143.04,2024-10-01
18398,Hadaeq Sheikh Mohammed Bin Rashid,29254.69,2024-10-01
18399,Hadaeq Sheikh Mohammed Bin Rashid,27916.02,2024-09-27
18400,Hadaeq Sheikh Mohammed Bin Rashid,29577.33,2024-09-26
18401,Hadaeq Sheikh Mohammed Bin Rashid,28118.88,2024-11-11
18402,Hadaeq Sheikh Mohammed Bin Rashid,28483.03,2024-10-21
18403,Hadaeq Sheikh Mohammed Bin Rashid,29977.85,2024-10-03
18404,Hadaeq Sheikh Mohammed Bin Rashid,28345.08,2024-10-11
18405,Hadaeq Sheikh Mohammed Bin Rashid,28645.15,2024-09-26
18406,Hadaeq Sheikh Mohammed Bin Rashid,28835.47,2024-09-27
18407,Hadaeq Sheikh Mohammed Bin Rashid,27655.38,2024-10-02
18408,Hadaeq Sheikh Mohammed Bin Rashid,30447.48,2024-09-23
18409,Hadaeq Sheikh Mohammed Bin Rashid,32279.58,2024-10-11
18410,Hadaeq Sheikh Mohammed Bin Rashid,31222.4,2024-10-02
18411,Hadaeq Sheikh Mohammed Bin Rashid,31340.71,2025-01-22
18412,Jabal Ali First,15306.37,2025-03-28
18413,Jabal Ali First,15317.08,2025-08-19
18414,Jabal Ali First,15672.25,2025-04-18
18415,Madinat Al Mataar,17768.67,2025-02-13
18416,Al Khairan First,25819.07,2025-05-19
18417,Al Khairan First,24256.77,2025-06-30
18418,Al Khairan First,26572.23,2025-05-07
18419,Al Khairan First,24899.19,2025-04-29
18420,Al Khairan First,27110.73,2025-05-02
18421,Al Khairan First,27618.15,2025-05-19
18422,Al Khairan First,28476.07,2025-05-20
18423,Al Khairan First,28590.21,2025-04-29
18424,Al Khairan First,26448.52,2025-05-07
18425,Al Khairan First,27574.49,2025-05-02
18426,Al Khairan First,27529.17,2025-04-29
18427,Al Yelayiss 2,14607.45,2025-08-08
18428,Al Yelayiss 2,17922.46,2025-07-29
18429,Jabal Ali First,15192.44,2025-08-26
18430,Jabal Ali First,7700.6,2023-12-06
18431,Al Merkadh,15608.7,2024-03-26
18432,Al Merkadh,14257.19,2024-02-20
18433,Al Warsan First,4444.44,2022-12-20
18434,Al Warsan First,5223.88,2024-04-03
18435,Al Warsan First,4622.22,2024-09-03
18436,Palm Jumeirah,23805.01,2025-07-01
18437,Palm Jumeirah,24830.78,2025-06-10
18438,Palm Jumeirah,28726.61,2024-03-27
18439,Palm Jumeirah,31581.87,2023-11-13
18440,Palm Jumeirah,33806.66,2025-02-13
18441,Al Warsan First,5111.09,2022-09-13
18442,Al Thanyah Fifth,10145.99,2024-03-12
18443,Al Thanyah Fifth,8051.83,2025-01-20
18444,Nadd Hessa,11008.63,2025-07-31
18445,Nadd Hessa,7848.57,2023-08-07
18446,Marsa Dubai,12881.01,2023-11-15
18447,Marsa Dubai,13952.91,2024-04-15
18448,Marsa Dubai,13130.25,2023-07-04
18449,Marsa Dubai,8682.24,2024-08-14
18450,Marsa Dubai,13422.21,2024-04-25
18451,Marsa Dubai,8605.81,2024-06-12
18452,Business Bay,12612.36,2025-05-28
18453,Business Bay,13210.51,2024-03-18
18454,Business Bay,13133.55,2025-01-08
18455,Al Thanyah Fifth,13623.98,2024-05-06
18456,Al Thanyah Fifth,12701.7,2024-11-04
18457,Al Thanyah Fifth,11950.54,2024-08-28
18458,Al Thanyah Fifth,11092.16,2024-10-16
18459,Jabal Ali First,8998.73,2022-11-03
18460,Jabal Ali First,9952.72,2025-01-28
18461,Jabal Ali First,8626.16,2023-08-03
18462,Jabal Ali First,5382.13,2023-03-16
18463,Burj Khalifa,25133.52,2024-07-12
18464,Nadd Hessa,6922.81,2024-03-21
18465,Nadd Hessa,9419.43,2022-12-09
18466,Burj Khalifa,20107.36,2023-07-19
18467,Burj Khalifa,23495.24,2024-02-29
18468,Burj Khalifa,27130.03,2024-02-06
18469,Burj Khalifa,27149.12,2024-04-03
18470,Burj Khalifa,32014.87,2025-01-22
18471,Burj Khalifa,33086.7,2022-12-07
18472,Burj Khalifa,22386.61,2023-05-22
18473,Burj Khalifa,24917.46,2024-01-17
18474,Burj Khalifa,25188.92,2023-03-23
18475,Burj Khalifa,28501.77,2023-06-20
18476,Burj Khalifa,29555.38,2024-09-16
18477,Burj Khalifa,32892.98,2025-03-24
18478,Burj Khalifa,27562.01,2024-03-25
18479,Burj Khalifa,27959.99,2025-03-21
18480,Burj Khalifa,32346.95,2025-04-02
18481,Burj Khalifa,30191.84,2022-09-20
18482,Al Barsha South Fourth,38.68,2024-03-25
18483,Al Barsha South Fourth,9227.41,2025-08-27
18484,Al Barshaa South Third,12421.19,2025-07-10
18485,Al Barshaa South Third,10777.2,2024-02-06
18486,Al Merkadh,17415.21,2024-10-23
18487,Al Merkadh,15605.81,2023-10-30
18488,Al Merkadh,16044.75,2023-06-13
18489,Business Bay,18982.63,2022-09-16
18490,Business Bay,20690.44,2023-09-06
18491,Business Bay,16324.2,2022-10-19
18492,Business Bay,19949.67,2022-11-23
18493,Business Bay,19406.39,2023-11-20
18494,Business Bay,14383.56,2025-05-09
18495,Business Bay,17146.78,2022-10-14
18496,Business Bay,23744.29,2025-07-25
18497,Business Bay,29714.29,2024-01-04
18498,Al Merkadh,14875.41,2022-11-14
18499,Al Merkadh,17548.96,2023-08-29
18500,Burj Khalifa,24265.48,2023-10-10
18501,Burj Khalifa,31606.43,2025-03-11
18502,Burj Khalifa,30232.24,2024-11-27
18503,Burj Khalifa,32923.0,2025-04-09
18504,Burj Khalifa,13331.5,2024-11-26
18505,Burj Khalifa,28747.16,2024-01-09
18506,Burj Khalifa,27925.16,2022-11-07
18507,Burj Khalifa,26492.29,2024-12-05
18508,Burj Khalifa,28275.62,2023-08-07
18509,Burj Khalifa,33390.86,2023-04-10
18510,Marsa Dubai,10257.42,2025-03-05
18511,Marsa Dubai,12385.43,2023-03-14
18512,Marsa Dubai,9531.8,2023-02-23
18513,Marsa Dubai,15018.48,2023-09-21
18514,Marsa Dubai,25014.89,2022-11-29
18515,Marsa Dubai,26260.89,2023-10-05
18516,Burj Khalifa,30011.83,2023-06-19
18517,Burj Khalifa,28374.89,2023-02-13
18518,Business Bay,22766.08,2025-02-17
18519,Business Bay,24779.74,2024-10-29
18520,Business Bay,28156.75,2024-07-24
18521,Business Bay,22462.16,2023-05-15
18522,Al Barsha South Fourth,8259.08,2022-11-15
18523,Burj Khalifa,32719.13,2025-04-16
18524,Al Barsha South Fourth,13691.81,2024-02-15
18525,Al Barsha South Fourth,13641.76,2023-02-23
18526,Al Barsha South Fourth,15358.36,2023-02-03
18527,Al Barsha South Fourth,13976.95,2022-10-24
18528,Al Barsha South Fourth,18666.29,2023-08-24
18529,Al Thanyah Fifth,19821.34,2024-05-28
18530,Al Thanyah Fifth,20190.16,2024-07-15
18531,Al Thanyah Fifth,20478.69,2024-02-23
18532,Al Thanyah Fifth,22231.86,2023-11-17
18533,Al Thanyah Fifth,24557.52,2023-08-01
18534,Al Thanyah Fifth,23877.51,2024-09-04
18535,Al Thanyah Fifth,21139.49,2024-02-21
18536,Al Thanyah Fifth,21257.7,2023-08-28
18537,Business Bay,31335.86,2023-08-15
18538,Business Bay,29970.57,2024-01-09
18539,Al Thanyah Fifth,21765.8,2023-05-30
18540,Al Thanyah Fifth,25724.54,2023-05-26
18541,Al Thanyah Fifth,25724.54,2023-06-26
18542,Al Thanyah Fifth,22741.21,2023-08-21
18543,Al Thanyah Fifth,26700.45,2023-06-15
18544,Al Thanyah Fifth,22132.91,2023-08-04
18545,Al Thanyah Fifth,22229.64,2023-06-05
